cik,filedFor,ticker,no_shares,value,nameOfIssuer
1067983,2016-06-30,GHC,59410,29084000,GRAHAM HLDGS CO
1067983,2016-06-30,IBM,84480,12822000,INTERNATIONAL BUSINESS MACHS
1067983,2016-06-30,IBM,278000,42195000,INTERNATIONAL BUSINESS MACHS
1067983,2016-06-30,IBM,721288,109477000,INTERNATIONAL BUSINESS MACHS
1067983,2016-06-30,IBM,508800,77226000,INTERNATIONAL BUSINESS MACHS
1067983,2016-06-30,IBM,843100,127966000,INTERNATIONAL BUSINESS MACHS
1067983,2016-06-30,IBM,78597782,11929571000,INTERNATIONAL BUSINESS MACHS
1067983,2016-06-30,IBM,198853,30182000,INTERNATIONAL BUSINESS MACHS
1067983,2016-06-30,JNJ,327100,39677000,JOHNSON & JOHNSON
1067983,2016-06-30,KMI,26533525,496708000,KINDER MORGAN INC DEL
1067983,2016-06-30,KHC,325634818,28812169000,KRAFT HEINZ CO
1067983,2016-06-30,LEE,88863,170000,LEE ENTERPRISES INC
1067983,2016-06-30,LSXMA,1965000,61622000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,LSXMA,6980980,218924000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,LSXMA,933391,29271000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,LSXMA,120629,3783000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,LSXMK,3135000,96777000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,LSXMK,16145817,498421000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,LSXMK,508654,15702000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,LSXMK,210529,6499000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,FWONK,783750,14868000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,FWONK,4036453,76572000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,FWONK,127163,2412000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,FWONK,52632,998000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,FWONA,491250,9403000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,FWONA,1745244,33404000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,FWONA,233347,4466000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,FWONA,30157,577000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-06-30,MTB,546000,64554000,M & T BK CORP
1067983,2016-06-30,MTB,164795,19484000,M & T BK CORP
1067983,2016-06-30,MTB,4671245,552281000,M & T BK CORP
1067983,2016-06-30,MA,4934756,434555000,MASTERCARD INC
1067983,2016-06-30,MEG1,3471309,59672000,MEDIA GEN INC NEW
1067983,2016-06-30,MDLZ,578000,26305000,MONDELEZ INTL INC
1067983,2016-06-30,MCO,11973928,1122077000,MOODYS CORP
1067983,2016-06-30,MCO,12695850,1189728000,MOODYS CORP
1067983,2016-06-30,DNOW,659694,11967000,NOW INC
1067983,2016-06-30,DNOW,1165875,21149000,NOW INC
1067983,2016-06-30,PSX,6102000,484133000,PHILLIPS 66
1067983,2016-06-30,PSX,782000,62044000,PHILLIPS 66
1067983,2016-06-30,PSX,5213000,413599000,PHILLIPS 66
1067983,2016-06-30,PSX,1163000,92272000,PHILLIPS 66
1067983,2016-06-30,PSX,64256000,5098071000,PHILLIPS 66
1067983,2016-06-30,PSX,1266000,100444000,PHILLIPS 66
1067983,2016-06-30,PG,315400,26705000,PROCTER & GAMBLE CO
1067983,2016-06-30,QSR,8438225,351030000,RESTAURANT BRANDS INTL INC
1067983,2016-06-30,GL,174489,10787000,TORCHMARK CORP
1067983,2016-06-30,GL,1011888,62555000,TORCHMARK CORP
1067983,2016-06-30,GL,1439325,88979000,TORCHMARK CORP
1067983,2016-06-30,GL,3728025,230467000,TORCHMARK CORP
1067983,2016-06-30,TFCFA,4632867,125319000,TWENTY FIRST CENTY FOX INC
1067983,2016-06-30,TFCFA,4319002,116829000,TWENTY FIRST CENTY FOX INC
1067983,2016-06-30,USB,590275,23806000,US BANCORP DEL
1067983,2016-06-30,USB,3070000,123813000,US BANCORP DEL
1067983,2016-06-30,USB,23831300,961116000,US BANCORP DEL
1067983,2016-06-30,USB,1175000,47388000,US BANCORP DEL
1067983,2016-06-30,USB,12679300,511356000,US BANCORP DEL
1067983,2016-06-30,USB,4204800,169580000,US BANCORP DEL
1067983,2016-06-30,USB,3050000,123007000,US BANCORP DEL
1067983,2016-06-30,USB,34717492,1400156000,US BANCORP DEL
1067983,2016-06-30,USB,1745000,70376000,US BANCORP DEL
1067983,2016-06-30,USG,14035088,378386000,U S G CORP
1067983,2016-06-30,USG,24966928,673108000,U S G CORP
1067983,2016-06-30,UPS,59400,6399000,UNITED PARCEL SERVICE INC
1067983,2016-06-30,VRSN,5047264,436386000,VERISIGN INC
1067983,2016-06-30,VRSN,7905481,683508000,VERISIGN INC
1067983,2016-06-30,VZ,13487628,753149000,VERIZON COMMUNICATIONS INC
1067983,2016-06-30,VZ,1513300,84503000,VERIZON COMMUNICATIONS INC
1067983,2016-06-30,VRSK,1563434,126763000,VERISK ANALYTICS INC
1067983,2016-06-30,V,10239160,759438000,VISA INC
1067983,2016-06-30,WBC,1594401,145999000,WABCO HLDGS INC
1067983,2016-06-30,WBC,1642693,150421000,WABCO HLDGS INC
1067983,2016-06-30,WMT,290000,21176000,WAL MART STORES INC
1067983,2016-06-30,WMT,170000,12413000,WAL MART STORES INC
1067983,2016-06-30,WMT,29500,2154000,WAL MART STORES INC
1067983,2016-06-30,WMT,255000,18620000,WAL MART STORES INC
1067983,2016-06-30,WMT,256000,18693000,WAL MART STORES INC
1067983,2016-06-30,WMT,1005500,73422000,WAL MART STORES INC
1067983,2016-06-30,WMT,1538400,112334000,WAL MART STORES INC
1067983,2016-06-30,WMT,849000,61994000,WAL MART STORES INC
1067983,2016-06-30,WMT,35322002,2579213000,WAL MART STORES INC
1067983,2016-06-30,WMT,511000,37313000,WAL MART STORES INC
1067983,2016-06-30,WFC,7475470,353814000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,16450000,778579000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,5303500,251015000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,6812857,322453000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,75047819,3552013000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,820000,38811000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,1700000,80461000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,36255200,1715959000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,10267000,485937000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,57252270,2709750000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,254846834,12061901000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,2788000,131956000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,1609720,76188000,WELLS FARGO & CO NEW
1067983,2016-06-30,WFC,3075600,145568000,WELLS FARGO & CO NEW
1067983,2016-06-30,AXTA,3324000,88186000,AXALTA COATING SYS LTD
1067983,2016-06-30,AXTA,20000000,530600000,AXALTA COATING SYS LTD
1067983,2016-06-30,LBTYA,7565000,219839000,LIBERTY GLOBAL PLC
1067983,2016-06-30,LBTYA,11801897,342963000,LIBERTY GLOBAL PLC
1067983,2016-06-30,LBTYK,7346968,210491000,LIBERTY GLOBAL PLC
1067983,2016-06-30,LILA,1089669,35153000,LIBERTY GLOBAL PLC
1067983,2016-06-30,LILA,1625185,52428000,LIBERTY GLOBAL PLC
1067983,2016-06-30,LILAK,1284020,41718000,LIBERTY GLOBAL PLC
1067983,2016-03-31,AXP,1952142,119862000,AMERICAN EXPRESS CO
1067983,2016-03-31,AXP,17225400,1057640000,AMERICAN EXPRESS CO
1067983,2016-03-31,AXP,839832,51566000,AMERICAN EXPRESS CO
1067983,2016-03-31,AXP,2057100,126306000,AMERICAN EXPRESS CO
1067983,2016-03-31,AXP,7994634,490871000,AMERICAN EXPRESS CO
1067983,2016-03-31,AXP,120141879,7376711000,AMERICAN EXPRESS CO
1067983,2016-03-31,AXP,1399713,85942000,AMERICAN EXPRESS CO
1067983,2016-03-31,AAPL,9811747,1069382000,APPLE INC
1067983,2016-03-31,BK,6666492,245527000,BANK OF NEW YORK MELLON CORP
1067983,2016-03-31,BK,1793915,66070000,BANK OF NEW YORK MELLON CORP
1067983,2016-03-31,BK,6160384,226887000,BANK OF NEW YORK MELLON CORP
1067983,2016-03-31,BK,550021,20257000,BANK OF NEW YORK MELLON CORP
1067983,2016-03-31,BK,5656400,208325000,BANK OF NEW YORK MELLON CORP
1067983,2016-03-31,CHTR,2818446,570538000,CHARTER COMMUNICATIONS INC D
1067983,2016-03-31,CHTR,7508357,1519917000,CHARTER COMMUNICATIONS INC D
1067983,2016-03-31,KO,800000,37112000,COCA COLA CO
1067983,2016-03-31,KO,80283200,3724338000,COCA COLA CO
1067983,2016-03-31,KO,1824000,84615000,COCA COLA CO
1067983,2016-03-31,KO,14411200,668536000,COCA COLA CO
1067983,2016-03-31,KO,18278400,847935000,COCA COLA CO
1067983,2016-03-31,KO,279891200,12984153000,COCA COLA CO
1067983,2016-03-31,KO,3552000,164777000,COCA COLA CO
1067983,2016-03-31,KO,960000,44534000,COCA COLA CO
1067983,2016-03-31,COST,4333363,682851000,COSTCO WHSL CORP NEW
1067983,2016-03-31,DVA,20052088,1471422000,DAVITA HEALTHCARE PARTNERS I
1067983,2016-03-31,DVA,18513482,1358519000,DAVITA HEALTHCARE PARTNERS I
1067983,2016-03-31,DE,419627,32307000,DEERE & CO
1067983,2016-03-31,DE,2312467,178037000,DEERE & CO
1067983,2016-03-31,DE,120165,9252000,DEERE & CO
1067983,2016-03-31,DE,19421261,1495243000,DEERE & CO
1067983,2016-03-31,DE,1007474,77565000,DEERE & CO
1067983,2016-03-31,GE,588900,18721000,GENERAL ELECTRIC CO
1067983,2016-03-31,GE,535532,17025000,GENERAL ELECTRIC CO
1067983,2016-03-31,GE,4998302,158896000,GENERAL ELECTRIC CO
1067983,2016-03-31,GE,35702,1135000,GENERAL ELECTRIC CO
1067983,2016-03-31,GE,4248556,135062000,GENERAL ELECTRIC CO
1067983,2016-03-31,GE,178510,5675000,GENERAL ELECTRIC CO
1067983,2016-03-31,GM,13863853,435741000,GENERAL MTRS CO
1067983,2016-03-31,GM,24887209,782205000,GENERAL MTRS CO
1067983,2016-03-31,GM,10011338,314656000,GENERAL MTRS CO
1067983,2016-03-31,GM,1237600,38898000,GENERAL MTRS CO
1067983,2016-03-31,GS,4375968,686939000,GOLDMAN SACHS GROUP INC
1067983,2016-03-31,GS,6583551,1033486000,GOLDMAN SACHS GROUP INC
1067983,2016-03-31,GHC,48165,23119000,GRAHAM HLDGS CO
1067983,2016-03-31,GHC,59410,28517000,GRAHAM HLDGS CO
1067983,2016-03-31,IBM,84480,12794000,INTERNATIONAL BUSINESS MACHS
1067983,2016-03-31,IBM,278000,42103000,INTERNATIONAL BUSINESS MACHS
1067983,2016-03-31,IBM,721288,109239000,INTERNATIONAL BUSINESS MACHS
1067983,2016-03-31,IBM,508800,77058000,INTERNATIONAL BUSINESS MACHS
1067983,2016-03-31,IBM,843100,127687000,INTERNATIONAL BUSINESS MACHS
1067983,2016-03-31,IBM,78597782,11903634000,INTERNATIONAL BUSINESS MACHS
1067983,2016-03-31,IBM,198853,30116000,INTERNATIONAL BUSINESS MACHS
1067983,2016-03-31,JNJ,327100,35392000,JOHNSON & JOHNSON
1067983,2016-03-31,KMI,26533525,473889000,KINDER MORGAN INC DEL
1067983,2016-03-31,KHC,325634818,25581871000,KRAFT HEINZ CO
1067983,2016-03-31,LEE,88863,160000,LEE ENTERPRISES INC
1067983,2016-03-31,FWONA,1965000,75908000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-03-31,FWONA,6980980,269675000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-03-31,FWONA,933391,36057000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-03-31,FWONA,120629,4660000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-03-31,FWONK,3135000,119412000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-03-31,FWONK,16145817,614994000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-03-31,FWONK,508654,19375000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-03-31,FWONK,210529,8019000,LIBERTY MEDIA CORP DELAWARE
1067983,2016-03-31,MTB,546000,60606000,M & T BK CORP
1067983,2016-03-31,MTB,164795,18292000,M & T BK CORP
1067983,2016-03-31,MTB,4671245,518508000,M & T BK CORP
1067983,2016-03-31,MA,4934756,466334000,MASTERCARD INC
1067983,2016-03-31,MEG1,3471309,56617000,MEDIA GEN INC NEW
1067983,2016-03-31,MDLZ,578000,23189000,MONDELEZ INTL INC
1067983,2016-03-31,MCO,11973928,1156202000,MOODYS CORP
1067983,2016-03-31,MCO,12695850,1225911000,MOODYS CORP
1067983,2016-03-31,DNOW,659694,11690000,NOW INC
1067983,2016-03-31,DNOW,1165875,20659000,NOW INC
1067983,2016-03-31,PSX,6102000,528372000,PHILLIPS 66
1067983,2016-03-31,PSX,782000,67713000,PHILLIPS 66
1067983,2016-03-31,PSX,5213000,451394000,PHILLIPS 66
1067983,2016-03-31,PSX,1163000,100704000,PHILLIPS 66
1067983,2016-03-31,PSX,61024745,5284133000,PHILLIPS 66
1067983,2016-03-31,PSX,1266000,109623000,PHILLIPS 66
1067983,2016-03-31,PG,315400,25961000,PROCTER & GAMBLE CO
1067983,2016-03-31,QSR,8438225,327656000,RESTAURANT BRANDS INTL INC
1067983,2016-03-31,GL,174489,9450000,TORCHMARK CORP
1067983,2016-03-31,GL,1011888,54804000,TORCHMARK CORP
1067983,2016-03-31,GL,1439325,77954000,TORCHMARK CORP
1067983,2016-03-31,GL,3728025,201910000,TORCHMARK CORP
1067983,2016-03-31,TFCFA,4632867,129164000,TWENTY FIRST CENTY FOX INC
1067983,2016-03-31,TFCFA,4319002,120414000,TWENTY FIRST CENTY FOX INC
1067983,2016-03-31,USB,590275,23959000,US BANCORP DEL
1067983,2016-03-31,USB,3070000,124611000,US BANCORP DEL
1067983,2016-03-31,USB,23831300,967312000,US BANCORP DEL
1067983,2016-03-31,USB,1175000,47693000,US BANCORP DEL
1067983,2016-03-31,USB,12679300,514653000,US BANCORP DEL
1067983,2016-03-31,USB,4204800,170673000,US BANCORP DEL
1067983,2016-03-31,USB,3050000,123800000,US BANCORP DEL
1067983,2016-03-31,USB,34717492,1409183000,US BANCORP DEL
1067983,2016-03-31,USB,1745000,70830000,US BANCORP DEL
1067983,2016-03-31,USG,14035088,348211000,U S G CORP
1067983,2016-03-31,USG,24966928,619429000,U S G CORP
1067983,2016-03-31,UPS,59400,6265000,UNITED PARCEL SERVICE INC
1067983,2016-03-31,VRSN,5047264,446885000,VERISIGN INC
1067983,2016-03-31,VRSN,7937736,702807000,VERISIGN INC
1067983,2016-03-31,VZ,13487628,729411000,VERIZON COMMUNICATIONS INC
1067983,2016-03-31,VZ,1513300,81839000,VERIZON COMMUNICATIONS INC
1067983,2016-03-31,VRSK,1563434,124950000,VERISK ANALYTICS INC
1067983,2016-03-31,V,10239160,783091000,VISA INC
1067983,2016-03-31,WBC,1594401,170473000,WABCO HLDGS INC
1067983,2016-03-31,WBC,1642693,175637000,WABCO HLDGS INC
1067983,2016-03-31,WMT,290000,19862000,WAL MART STORES INC
1067983,2016-03-31,WMT,1710000,117118000,WAL MART STORES INC
1067983,2016-03-31,WMT,29500,2020000,WAL MART STORES INC
1067983,2016-03-31,WMT,1549840,106149000,WAL MART STORES INC
1067983,2016-03-31,WMT,256000,17533000,WAL MART STORES INC
1067983,2016-03-31,WMT,1005500,68867000,WAL MART STORES INC
1067983,2016-03-31,WMT,1789000,122529000,WAL MART STORES INC
1067983,2016-03-31,WMT,4588000,314232000,WAL MART STORES INC
1067983,2016-03-31,WMT,42972023,2943154000,WAL MART STORES INC
1067983,2016-03-31,WMT,535000,36642000,WAL MART STORES INC
1067983,2016-03-31,WMT,511000,34998000,WAL MART STORES INC
1067983,2016-03-31,WFC,7475470,361514000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,16450000,795522000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,5303500,256477000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,6812857,329470000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,75047819,3629313000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,820000,39655000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,1700000,82212000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,36255200,1753301000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,10267000,496512000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,57252270,2768720000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,254846834,12324393000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,2788000,134828000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,1609720,77846000,WELLS FARGO & CO NEW
1067983,2016-03-31,WFC,3075600,148736000,WELLS FARGO & CO NEW
1067983,2016-03-31,AXTA,3324000,97061000,AXALTA COATING SYS LTD
1067983,2016-03-31,AXTA,20000000,584000000,AXALTA COATING SYS LTD
1067983,2016-03-31,LBTYA,5528067,212831000,LIBERTY GLOBAL PLC
1067983,2016-03-31,LBTYA,10049369,386901000,LIBERTY GLOBAL PLC
1067983,2016-03-31,LBTYK,7346968,275952000,LIBERTY GLOBAL PLC
1067983,2016-03-31,LILA,145801,5112000,LIBERTY GLOBAL PLC
1067983,2016-03-31,LILA,371338,13019000,LIBERTY GLOBAL PLC
1067983,2016-03-31,LILAK,367348,13915000,LIBERTY GLOBAL PLC
1067983,2015-12-31,T,32637320,1123050000,AT&T INC
1067983,2015-12-31,T,13105079,450946000,AT&T INC
1067983,2015-12-31,T,834739,28723000,AT&T INC
1067983,2015-12-31,AXP,1952142,135771000,AMERICAN EXPRESS CO
1067983,2015-12-31,AXP,17225400,1198027000,AMERICAN EXPRESS CO
1067983,2015-12-31,AXP,839832,58410000,AMERICAN EXPRESS CO
1067983,2015-12-31,AXP,2057100,143071000,AMERICAN EXPRESS CO
1067983,2015-12-31,AXP,7994634,556027000,AMERICAN EXPRESS CO
1067983,2015-12-31,AXP,120141879,8355868000,AMERICAN EXPRESS CO
1067983,2015-12-31,AXP,1399713,97350000,AMERICAN EXPRESS CO
1067983,2015-12-31,BK,6666492,274793000,BANK OF NEW YORK MELLON CORP
1067983,2015-12-31,BK,1793915,73945000,BANK OF NEW YORK MELLON CORP
1067983,2015-12-31,BK,5445384,224459000,BANK OF NEW YORK MELLON CORP
1067983,2015-12-31,BK,550021,22672000,BANK OF NEW YORK MELLON CORP
1067983,2015-12-31,BK,5656400,233157000,BANK OF NEW YORK MELLON CORP
1067983,2015-12-31,CHTR,2818446,516057000,CHARTER COMMUNICATIONS INC D
1067983,2015-12-31,CHTR,7463157,1366504000,CHARTER COMMUNICATIONS INC D
1067983,2015-12-31,KO,800000,34368000,COCA COLA CO
1067983,2015-12-31,KO,80283200,3448966000,COCA COLA CO
1067983,2015-12-31,KO,1824000,78359000,COCA COLA CO
1067983,2015-12-31,KO,14411200,619105000,COCA COLA CO
1067983,2015-12-31,KO,18278400,785240000,COCA COLA CO
1067983,2015-12-31,KO,279891200,12024126000,COCA COLA CO
1067983,2015-12-31,KO,3552000,152594000,COCA COLA CO
1067983,2015-12-31,KO,960000,41242000,COCA COLA CO
1067983,2015-12-31,COST,4333363,699838000,COSTCO WHSL CORP NEW
1067983,2015-12-31,DVA,20052088,1397831000,DAVITA HEALTHCARE PARTNERS I
1067983,2015-12-31,DVA,18513482,1290575000,DAVITA HEALTHCARE PARTNERS I
1067983,2015-12-31,DE,719700,54892000,DEERE & CO
1067983,2015-12-31,DE,2312467,176372000,DEERE & CO
1067983,2015-12-31,DE,120165,9165000,DEERE & CO
1067983,2015-12-31,DE,19731818,1504946000,DEERE & CO
1067983,2015-12-31,GE,588900,18344000,GENERAL ELECTRIC CO
1067983,2015-12-31,GE,535532,16682000,GENERAL ELECTRIC CO
1067983,2015-12-31,GE,4998302,155697000,GENERAL ELECTRIC CO
1067983,2015-12-31,GE,35702,1112000,GENERAL ELECTRIC CO
1067983,2015-12-31,GE,4248556,132343000,GENERAL ELECTRIC CO
1067983,2015-12-31,GE,178510,5561000,GENERAL ELECTRIC CO
1067983,2015-12-31,GM,13863853,471510000,GENERAL MTRS CO
1067983,2015-12-31,GM,24887209,846414000,GENERAL MTRS CO
1067983,2015-12-31,GM,10011338,340486000,GENERAL MTRS CO
1067983,2015-12-31,GM,1237600,42091000,GENERAL MTRS CO
1067983,2015-12-31,GS,4375968,788681000,GOLDMAN SACHS GROUP INC
1067983,2015-12-31,GS,6583551,1186553000,GOLDMAN SACHS GROUP INC
1067983,2015-12-31,GHC,48165,23359000,GRAHAM HLDGS CO
1067983,2015-12-31,GHC,59410,28812000,GRAHAM HLDGS CO
1067983,2015-12-31,IBM,84480,11626000,INTERNATIONAL BUSINESS MACHS
1067983,2015-12-31,IBM,278000,38258000,INTERNATIONAL BUSINESS MACHS
1067983,2015-12-31,IBM,721288,99264000,INTERNATIONAL BUSINESS MACHS
1067983,2015-12-31,IBM,508800,70021000,INTERNATIONAL BUSINESS MACHS
1067983,2015-12-31,IBM,843100,116027000,INTERNATIONAL BUSINESS MACHS
1067983,2015-12-31,IBM,78597782,10816627000,INTERNATIONAL BUSINESS MACHS
1067983,2015-12-31,JNJ,327100,33600000,JOHNSON & JOHNSON
1067983,2015-12-31,KMI,26533525,395880000,KINDER MORGAN INC DEL
1067983,2015-12-31,KHC,325634818,23693189000,KRAFT HEINZ CO
1067983,2015-12-31,LEE,88863,149000,LEE ENTERPRISES INC
1067983,2015-12-31,FWONA,1965000,77126000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-12-31,FWONA,4780980,187653000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-12-31,FWONA,933391,36636000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-12-31,FWONA,120629,4735000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-12-31,FWONK,3135000,119381000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-12-31,FWONK,11532074,439141000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-12-31,FWONK,508654,19370000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-12-31,FWONK,210529,8017000,LIBERTY MEDIA CORP DELAWARE
1067983,2015-12-31,MTB,546000,66164000,M & T BK CORP
1067983,2015-12-31,MTB,164795,19970000,M & T BK CORP
1067983,2015-12-31,MTB,4671245,566061000,M & T BK CORP
1067983,2015-12-31,MA,5229756,509169000,MASTERCARD INC
1067983,2015-12-31,MEG1,3471309,56062000,MEDIA GEN INC NEW
1067983,2015-12-31,MDLZ,578000,25918000,MONDELEZ INTL INC
1067983,2015-12-31,MCO,11973928,1201464000,MOODYS CORP
1067983,2015-12-31,MCO,12695850,1273902000,MOODYS CORP
1067983,2015-12-31,DNOW,659694,10436000,NOW INC
1067983,2015-12-31,DNOW,1165875,18444000,NOW INC
1067983,2015-12-31,PSX,6102000,499144000,PHILLIPS 66
1067983,2015-12-31,PSX,122000,9980000,PHILLIPS 66
1067983,2015-12-31,PSX,53996926,4416949000,PHILLIPS 66
1067983,2015-12-31,PSX,1266000,103559000,PHILLIPS 66
1067983,2015-12-31,PCP,1505683,349334000,PRECISION CASTPARTS CORP
1067983,2015-12-31,PCP,2695109,625292000,PRECISION CASTPARTS CORP
1067983,2015-12-31,PG,315400,25046000,PROCTER & GAMBLE CO
1067983,2015-12-31,PG,20280000,1610435000,PROCTER & GAMBLE CO
1067983,2015-12-31,PG,1560000,123880000,PROCTER & GAMBLE CO
1067983,2015-12-31,PG,6240000,495518000,PROCTER & GAMBLE CO
1067983,2015-12-31,PG,6240000,495518000,PROCTER & GAMBLE CO
1067983,2015-12-31,PG,17377678,1379961000,PROCTER & GAMBLE CO
1067983,2015-12-31,PG,780000,61940000,PROCTER & GAMBLE CO
1067983,2015-12-31,QSR,8438225,315252000,RESTAURANT BRANDS INTL INC
1067983,2015-12-31,GL,174489,9974000,TORCHMARK CORP
1067983,2015-12-31,GL,1011888,57840000,TORCHMARK CORP
1067983,2015-12-31,GL,1439325,82272000,TORCHMARK CORP
1067983,2015-12-31,GL,3728025,213094000,TORCHMARK CORP
1067983,2015-12-31,TFCFA,4632867,125829000,TWENTY FIRST CENTY FOX INC
1067983,2015-12-31,TFCFA,4319002,117304000,TWENTY FIRST CENTY FOX INC
1067983,2015-12-31,USB,590275,25187000,US BANCORP DEL
1067983,2015-12-31,USB,3070000,130997000,US BANCORP DEL
1067983,2015-12-31,USB,23831300,1016882000,US BANCORP DEL
1067983,2015-12-31,USB,1175000,50137000,US BANCORP DEL
1067983,2015-12-31,USB,12679300,541026000,US BANCORP DEL
1067983,2015-12-31,USB,4204800,179419000,US BANCORP DEL
1067983,2015-12-31,USB,3050000,130144000,US BANCORP DEL
1067983,2015-12-31,USB,34717492,1481395000,US BANCORP DEL
1067983,2015-12-31,USB,1745000,74459000,US BANCORP DEL
1067983,2015-12-31,USG,14035088,340912000,U S G CORP
1067983,2015-12-31,USG,24966928,606447000,U S G CORP
1067983,2015-12-31,UPS,59400,5716000,UNITED PARCEL SERVICE INC
1067983,2015-12-31,VRSN,5047264,440929000,VERISIGN INC
1067983,2015-12-31,VRSN,7937736,693441000,VERISIGN INC
1067983,2015-12-31,VZ,13487628,623398000,VERIZON COMMUNICATIONS INC
1067983,2015-12-31,VZ,1513300,69945000,VERIZON COMMUNICATIONS INC
1067983,2015-12-31,VRSK,1563434,120197000,VERISK ANALYTICS INC
1067983,2015-12-31,V,9885160,766594000,VISA INC
1067983,2015-12-31,WBC,1688522,172668000,WABCO HLDGS INC
1067983,2015-12-31,WBC,1642693,167982000,WABCO HLDGS INC
1067983,2015-12-31,WMT,290000,17777000,WAL MART STORES INC
1067983,2015-12-31,WMT,1710000,104823000,WAL MART STORES INC
1067983,2015-12-31,WMT,29500,1808000,WAL MART STORES INC
1067983,2015-12-31,WMT,1549840,95005000,WAL MART STORES INC
1067983,2015-12-31,WMT,256000,15693000,WAL MART STORES INC
1067983,2015-12-31,WMT,1005500,61637000,WAL MART STORES INC
1067983,2015-12-31,WMT,1789000,109666000,WAL MART STORES INC
1067983,2015-12-31,WMT,4588000,281244000,WAL MART STORES INC
1067983,2015-12-31,WMT,43921453,2692385000,WAL MART STORES INC
1067983,2015-12-31,WMT,535000,32796000,WAL MART STORES INC
1067983,2015-12-31,WMT,511000,31324000,WAL MART STORES INC
1067983,2015-12-31,WFC,7475470,406367000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,16450000,894222000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,5303500,288298000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,6812857,370347000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,75047819,4079599000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,820000,44575000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,1700000,92412000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,36255200,1970833000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,10267000,558114000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,57252270,3112233000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,254846834,13853474000,WELLS FARGO & CO NEW
1067983,2015-12-31,WFC,2788000,151556000,WELLS FARGO & CO NEW
